日期,收盘,开盘,高,低,交易量,涨跌幅
2007年6月20日,151.14,153.58,153.58,150.96,177.25M,-1.39%
2007年6月21日,151.98,151.08,152.11,150.25,205.28M,0.56%
2007年6月22日,150.55,151.52,151.77,149.85,205.16M,-0.94%
2007年6月25日,149.83,150.24,151.25,149.02,232.07M,-0.48%
2007年6月26日,148.29,150.21,150.46,148.28,198.45M,-1.03%
2007年6月27日,150.4,148.13,150.57,148.06,213.64M,1.42%
2007年6月28日,150.38,150.38,151.41,149.67,157.70M,-0.01%
2007年6月29日,150.43,150.9,151.65,149.15,199.70M,0.03%
2007年7月2日,151.79,150.87,151.92,150.77,103.36M,0.90%
2007年7月3日,152.34,152.18,152.5,151.99,54.05M,0.36%
2007年7月5日,152.18,152.4,152.56,151.63,89.28M,-0.11%
2007年7月6日,152.98,152.38,153.17,151.93,81.11M,0.53%
2007年7月9日,153,153.16,153.36,152.62,72.35M,0.01%
2007年7月10日,150.92,152.29,152.61,150.77,180.36M,-1.36%
2007年7月11日,151.99,150.75,152.05,150.52,175.61M,0.71%
2007年7月12日,154.39,152.37,154.75,152.34,133.88M,1.58%
2007年7月13日,154.85,154.57,155.46,154.39,111.79M,0.30%
2007年7月16日,154.83,154.99,155.53,154.58,98.38M,-0.01%
2007年7月17日,154.75,154.93,156,154.68,126.20M,-0.05%
2007年7月18日,154.47,154.23,154.8,153.3,237.89M,-0.18%
2007年7月19日,155.07,155.2,155.53,154.75,145.25M,0.39%
2007年7月20日,153.5,154.89,155.25,152.29,245.50M,-1.01%
2007年7月23日,153.97,154.18,154.72,153.3,121.18M,0.31%
2007年7月24日,151.3,153.12,154.28,150.76,256.88M,-1.73%
2007年7月25日,151.61,152.02,152.39,150.25,265.21M,0.20%
2007年7月26日,148.02,150.19,150.8,146.39,467.59M,-2.37%
2007年7月27日,145.11,148.21,148.87,145.05,422.99M,-1.97%
2007年7月30日,147.38,145.93,147.81,145.29,283.02M,1.56%
2007年7月31日,145.72,148.33,149.46,145.04,316.98M,-1.13%
2007年8月1日,146.43,145.18,147.01,143.95,467.67M,0.49%
2007年8月2日,147.6,146.76,147.76,145.26,294.76M,0.80%
2007年8月3日,143.8,147.28,147.58,143.2,359.40M,-2.57%
2007年8月6日,146.21,144.21,146.83,142.53,324.98M,1.68%
2007年8月7日,147.77,145.94,149,145.23,280.69M,1.07%
2007年8月8日,149.83,148.41,150.59,147.34,274.93M,1.39%
2007年8月9日,145.39,147.43,149.9,145.29,358.18M,-2.96%
2007年8月10日,144.71,144.39,146.5,143.12,411.02M,-0.47%
2007年8月13日,145.23,146.5,146.89,145.02,181.99M,0.36%
2007年8月14日,143.01,145.7,146.06,142.72,264.13M,-1.53%
2007年8月15日,141.04,142.72,144.46,140.62,323.83M,-1.38%
2007年8月16日,142.1,139.79,142.94,137,546.74M,0.75%
2007年8月17日,144.71,145.5,145.9,141.39,388.22M,1.84%
2007年8月20日,144.64,145.17,145.47,143.29,187.32M,-0.05%
2007年8月21日,144.93,144.6,145.97,144.14,157.07M,0.20%
2007年8月22日,146.65,146.01,146.8,145.33,173.16M,1.19%
2007年8月23日,146.52,147.34,147.65,145.61,203.92M,-0.09%
2007年8月24日,148.33,146.48,148.33,146.28,128.90M,1.24%
2007年8月27日,146.95,147.85,148.33,146.73,113.02M,-0.93%
2007年8月28日,143.72,146.16,146.25,143.46,219.79M,-2.20%
2007年8月29日,146.54,144.37,146.74,143.96,207.65M,1.96%
2007年8月30日,146.15,145.45,147.19,145.31,191.82M,-0.27%
2007年8月31日,147.59,147.65,148.5,146.83,185.48M,0.99%
2007年9月4日,149.08,147.45,149.98,147.4,120.06M,1.01%
2007年9月5日,147.79,148.2,148.36,147,166.26M,-0.87%
2007年9月6日,148.13,147.95,148.61,147.12,127.88M,0.23%
2007年9月7日,146.07,146.48,146.89,145.26,235.45M,-1.39%
2007年9月10日,145.79,146.52,146.72,144.33,192.37M,-0.19%
2007年9月11日,147.49,146.24,147.7,146.13,162.08M,1.17%
2007年9月12日,147.87,147.29,148.44,146.98,149.59M,0.26%
2007年9月13日,148.91,148.55,149.45,148.2,154.08M,0.70%
2007年9月14日,148.9,147.96,149.09,147.74,121.91M,-0.01%
2007年9月17日,148.1,148.31,148.89,147.63,109.87M,-0.54%
2007年9月18日,152.46,148.83,152.5,148.13,263.76M,2.94%
2007年9月19日,153.36,153.41,154.39,152.71,193.78M,0.59%
2007年9月20日,152.28,153.34,153.43,152.11,175.19M,-0.70%
2007年9月21日,151.97,152.71,153.12,151.74,141.46M,-0.20%
2007年9月24日,151.69,152.42,152.82,151.36,139.45M,-0.18%
2007年9月25日,151.39,150.81,151.66,150.47,142.30M,-0.20%
2007年9月26日,152.19,152.25,152.77,151.39,135.59M,0.53%
2007年9月27日,153.09,152.91,153.1,152.19,102.71M,0.59%
2007年9月28日,152.58,152.85,153.19,151.98,133.37M,-0.33%
2007年10月1日,154.3,152.6,154.75,152.5,148.16M,1.13%
2007年10月2日,154.09,154.61,154.65,153.81,112.98M,-0.14%
2007年10月3日,153.78,153.81,154.41,153.01,119.06M,-0.20%
2007年10月4日,154.02,154.11,154.26,153.59,76.86M,0.16%
2007年10月5日,155.85,155.03,156.1,154.63,134.58M,1.19%
2007年10月8日,155.02,155.39,155.49,154.77,71.28M,-0.53%
2007年10月9日,156.48,155.6,156.5,155.03,94.05M,0.94%
2007年10月10日,156.22,156.04,156.44,155.41,101.71M,-0.17%
2007年10月11日,155.47,156.93,157.52,154.54,233.53M,-0.48%
2007年10月12日,156.33,155.46,156.35,155.27,124.55M,0.55%
2007年10月15日,155.01,156.27,156.36,153.94,161.15M,-0.84%
2007年10月16日,153.78,154.41,156.48,153.47,166.53M,-0.79%
2007年10月17日,154.25,154.98,155.09,152.47,216.69M,0.31%
2007年10月18日,153.69,153.45,154.19,153.08,148.46M,-0.36%
2007年10月19日,149.67,153.09,156.48,149.66,297.17M,-2.62%
2007年10月22日,150.54,148.86,150.76,148.66,261.99M,0.58%
2007年10月23日,151.76,151.46,151.95,150.25,180.09M,0.81%
2007年10月24日,151.48,151.21,151.74,148,326.69M,-0.18%
2007年10月25日,151.84,151.65,152.29,149.88,237.37M,0.24%
2007年10月26日,153.62,153.06,153.62,151.9,176.49M,1.17%
2007年10月29日,154.13,153.93,154.44,153.55,106.84M,0.33%
2007年10月30日,153.06,153.45,153.75,152.87,132.98M,-0.69%
2007年10月31日,154.65,153.98,155.27,152.84,220.95M,1.04%
2007年11月1日,151.03,153.29,153.41,150.59,333.04M,-2.34%
2007年11月2日,151.2,151.53,152,149.21,331.23M,0.11%
2007年11月5日,150.05,149.64,151.16,148,226.85M,-0.76%
2007年11月6日,152.07,150.86,152.11,149.9,177.80M,1.35%
2007年11月7日,147.91,150.44,152.11,147.55,306.64M,-2.74%
2007年11月8日,147.16,147.99,149.3,145.07,374.51M,-0.51%
2007年11月9日,145.14,145.69,147.54,144.89,277.75M,-1.37%
2007年11月12日,143.7,145.21,146.61,143.7,243.09M,-0.99%
2007年11月13日,148.08,145.37,148.31,145.22,191.12M,3.05%
2007年11月14日,147.67,149.22,149.4,146.78,230.56M,-0.28%
2007年11月15日,145.54,146.57,147.49,144.52,263.11M,-1.44%
2007年11月16日,145.79,146.31,146.47,144.57,308.77M,0.17%
2007年11月19日,143.76,145.28,145.36,143.19,267.75M,-1.39%
2007年11月20日,144.64,144.02,145.53,142.11,414.77M,0.61%
2007年11月21日,141.68,143.08,143.91,141.67,259.20M,-2.05%
2007年11月23日,144.13,143.07,144.34,142.7,77.69M,1.73%
2007年11月26日,140.95,144.43,144.88,140.66,214.23M,-2.21%
2007年11月27日,142.57,141.74,143.23,140.95,293.90M,1.15%
2007年11月28日,147.13,144.19,147.47,144.14,259.10M,3.20%
2007年11月29日,147.18,146.62,147.72,146.1,199.41M,0.03%
2007年11月30日,148.66,149.04,149.87,147.33,222.91M,1.01%
2007年12月3日,147.68,148.19,148.45,147.29,146.43M,-0.66%
2007年12月4日,146.36,146.66,147.54,146.31,136.53M,-0.89%
2007年12月5日,148.81,147.93,149.2,147.83,171.13M,1.67%
2007年12月6日,150.94,148.63,151.21,148.57,154.54M,1.43%
2007年12月7日,150.91,151.42,151.5,150.55,148.98M,-0.02%
2007年12月10日,152.08,151.28,152.25,150.86,123.91M,0.78%
2007年12月11日,147.91,152.14,152.89,147.83,250.35M,-2.74%
2007年12月12日,149.37,151.06,151.77,147.2,322.44M,0.99%
2007年12月13日,149.06,148.32,149.39,147.3,237.61M,-0.21%
2007年12月14日,147.17,147.93,149.1,147.1,159.15M,-1.27%
2007年12月17日,145.07,146.61,146.87,144.86,177.27M,-1.43%
2007年12月18日,145.88,146.1,146.48,143.96,245.57M,0.56%
2007年12月19日,145.88,145.94,146.89,144.94,198.92M,0.00%
2007年12月20日,146.8,146.84,146.86,145.18,214.81M,0.63%
2007年12月21日,148.13,147.37,148.42,147.09,146.09M,0.91%
2007年12月24日,149.23,148.82,149.48,148.48,45.60M,0.74%
2007年12月26日,149.55,148.65,149.68,148.5,67.12M,0.21%
2007年12月27日,147.67,149.02,149.03,147.32,122.98M,-1.26%
2007年12月28日,147.3,148.54,148.61,146.9,116.40M,-0.25%
2007年12月31日,146.21,147.1,147.61,146.06,108.13M,-0.74%
2008年1月2日,144.93,146.53,146.99,143.88,204.94M,-0.88%
2008年1月3日,144.86,144.91,145.49,144.07,125.13M,-0.05%
2008年1月4日,141.31,143.34,143.44,140.91,232.33M,-2.45%
2008年1月7日,141.19,141.81,142.23,140.1,234.99M,-0.08%
2008年1月8日,138.91,142.08,142.9,138.44,326.37M,-1.61%
2008年1月9日,140.37,139.09,140.79,137.7,301.91M,1.05%
2008年1月10日,141.29,139.68,142.8,139.37,335.70M,0.66%
2008年1月11日,140.15,140.78,141.9,139,267.08M,-0.81%
2008年1月14日,141.28,141.16,141.86,140.4,170.37M,0.81%
2008年1月15日,138.17,139.79,141.49,137.9,240.46M,-2.20%
2008年1月16日,136.98,137.36,139.12,136.28,378.96M,-0.86%
2008年1月17日,133.43,137.81,137.88,132.93,398.40M,-2.59%
2008年1月18日,132.06,134.74,135.02,131.1,348.56M,-1.03%
2008年1月22日,130.72,127.21,132.43,126,435.93M,-1.01%
2008年1月23日,133.86,127.09,134.19,126.84,511.91M,2.40%
2008年1月24日,134.99,134.48,135.46,133.31,259.95M,0.84%
2008年1月25日,133.04,136.51,136.76,132.6,269.60M,-1.44%
2008年1月28日,135.24,133.26,135.52,132.06,217.93M,1.65%
2008年1月29日,135.91,136.1,136.45,134.88,168.97M,0.50%
2008年1月30日,134.91,135.58,138.54,134.6,334.94M,-0.74%
2008年1月31日,137.37,133.4,138.54,133.2,343.68M,1.82%
2008年2月1日,139.58,137.94,139.61,137.52,206.84M,1.61%
2008年2月4日,137.82,139.21,139.3,137.64,124.69M,-1.26%
2008年2月5日,134.13,135.94,136.25,133.67,286.88M,-2.68%
2008年2月6日,133.05,134.58,135.25,132.41,250.79M,-0.81%
2008年2月7日,133.93,131.8,134.79,131.73,297.54M,0.66%
2008年2月8日,133.07,133.09,134.22,132.1,221.64M,-0.64%
2008年2月11日,133.75,133.1,134.23,132.04,188.58M,0.51%
2008年2月12日,134.99,134.91,136.31,133.98,256.65M,0.93%
2008年2月13日,136.37,136.01,137.1,135.14,181.97M,1.02%
2008年2月14日,135.17,136.95,137,134.79,215.21M,-0.88%
2008年2月15日,135.14,134.55,136.1,133.36,154.11M,-0.02%
2008年2月19日,135.52,136.69,136.89,134.61,145.19M,0.28%
2008年2月20日,135.92,133.99,137.6,133.76,220.71M,0.30%
2008年2月21日,134.79,136.66,137.01,134.07,201.05M,-0.83%
2008年2月22日,135.62,134.97,135.85,132.86,205.49M,0.62%
2008年2月25日,137.33,135.54,137.65,134.78,190.11M,1.26%
2008年2月26日,138.36,136.75,138.95,136.5,212.42M,0.75%
2008年2月27日,138.22,137.56,139.14,137.41,168.40M,-0.10%
2008年2月28日,136.87,137.24,137.96,136.55,170.83M,-0.98%
2008年2月29日,133.82,135.6,137.02,132.78,252.72M,-2.23%
2008年3月3日,133.5,133.14,133.81,132.24,195.61M,-0.24%
2008年3月4日,132.99,132.23,133.4,130.99,282.51M,-0.38%
2008年3月5日,133.83,133.41,134.77,132.34,270.68M,0.63%
2008年3月6日,131.06,132.98,133.22,130.55,247.91M,-2.07%
2008年3月7日,129.71,129.63,131.74,128.58,326.43M,-1.03%
2008年3月10日,128,129.81,129.93,127.59,235.68M,-1.32%
2008年3月11日,132.6,130.72,132.72,127.72,341.88M,3.59%
2008年3月12日,131.36,132.73,133.77,131.16,229.16M,-0.94%
2008年3月13日,131.65,129.61,132.64,128.6,351.88M,0.22%
2008年3月14日,129.61,132.77,132.81,127.78,484.69M,-1.55%
2008年3月17日,128.3,126.57,129.26,126.07,405.31M,-1.01%
2008年3月18日,133.63,130.62,133.69,129.98,334.42M,4.15%
2008年3月19日,130.32,134.14,134.65,130.04,345.97M,-2.48%
2008年3月20日,132.08,130.05,132.91,129.26,245.32M,1.35%
2008年3月24日,134.72,133.31,135.81,133.24,209.11M,2.00%
2008年3月25日,134.85,134.86,135.55,133.77,192.95M,0.10%
2008年3月26日,133.2,134.46,135.09,133.11,196.93M,-1.22%
2008年3月27日,132.78,134.2,134.44,132.36,225.15M,-0.32%
2008年3月28日,131.51,132.99,133.36,131.06,180.92M,-0.96%
2008年3月31日,131.97,131.29,132.73,131.09,166.69M,0.35%
2008年4月1日,136.61,133.71,136.84,133.51,254.55M,3.52%
2008年4月2日,136.7,137.06,137.67,135.98,210.91M,0.07%
2008年4月3日,137.04,135.94,137.44,135.71,175.88M,0.25%
2008年4月4日,136.89,137.12,137.96,136.12,204.47M,-0.11%
2008年4月7日,136.96,137.87,138.57,136.74,154.38M,0.05%
2008年4月8日,136.82,136.19,137.16,135.95,148.94M,-0.10%
2008年4月9日,135.83,136.61,136.8,134.89,195.61M,-0.72%
2008年4月10日,136.02,135.39,136.67,134.9,192.97M,0.14%
2008年4月11日,133.38,134.45,135.98,133.01,222.97M,-1.94%
2008年4月14日,132.93,133.19,133.54,132.55,160.52M,-0.34%
2008年4月15日,133.24,133.58,133.69,132.33,172.39M,0.23%
2008年4月16日,136.85,134.54,136.93,134.4,189.27M,2.71%
2008年4月17日,137.05,136.02,137.25,135.66,179.71M,0.15%
2008年4月18日,138.48,138.94,139.56,138.26,218.53M,1.04%
2008年4月21日,138.55,138.23,138.98,136.87,118.59M,0.05%
2008年4月22日,137.94,138.19,138.37,136.64,162.17M,-0.44%
2008年4月23日,137.72,138.09,138.78,137.12,193.31M,-0.16%
2008年4月24日,138.32,138.08,139.74,137.04,229.38M,0.44%
2008年4月25日,139.6,139.41,139.89,137.91,190.79M,0.93%
2008年4月28日,139.63,139.88,140.25,139.38,105.62M,0.02%
2008年4月29日,139.08,139.39,139.73,138.61,125.51M,-0.39%
2008年4月30日,138.26,139.29,140.59,138.26,208.40M,-0.59%
2008年5月1日,141.12,138.39,141.12,138.27,187.28M,2.07%
2008年5月2日,141.51,142.33,142.37,140.56,181.59M,0.28%
2008年5月5日,140.83,141.05,141.61,140.41,118.51M,-0.48%
2008年5月6日,142.05,140.01,142.2,139.69,179.34M,0.87%
2008年5月7日,139.52,141.89,142.04,139.13,199.27M,-1.78%
2008年5月8日,139.16,139.74,140.32,138.98,178.32M,-0.26%
2008年5月9日,138.9,138.6,139.39,138.45,152.59M,-0.19%
2008年5月12日,140.46,139.25,140.56,138.73,150.91M,1.12%
2008年5月13日,140.48,140.8,140.89,139.73,159.14M,0.01%
2008年5月14日,140.77,141.07,142.2,140.46,181.91M,0.21%
2008年5月15日,142.53,141.04,142.63,140.83,166.93M,1.25%
2008年5月16日,142.66,142.86,142.87,141.61,204.24M,0.09%
2008年5月19日,143.05,142.81,144.3,142.3,165.70M,0.27%
2008年5月20日,141.89,142.27,142.34,141,178.55M,-0.81%
2008年5月21日,139.49,141.81,142.12,139,252.72M,-1.69%
2008年5月22日,139.51,139.43,140.17,139,170.82M,0.01%
2008年5月23日,137.64,139.05,139.66,137.52,181.44M,-1.34%
2008年5月27日,138.66,137.8,139,137.53,168.32M,0.74%
2008年5月28日,139.3,139.17,140,138,181.29M,0.46%
2008年5月29日,140,139.13,140.93,139.08,173.93M,0.50%
2008年5月30日,140.35,140.47,140.74,139.94,117.36M,0.25%
2008年6月2日,138.9,139.83,139.86,138,181.07M,-1.03%
2008年6月3日,138.09,139.3,139.62,137.23,272.05M,-0.58%
2008年6月4日,138.02,137.7,139.16,137.46,246.73M,-0.05%
2008年6月5日,140.78,138.58,140.89,138.32,237.87M,2.00%
2008年6月6日,136.29,139.55,139.8,136.22,384.28M,-3.19%
2008年6月9日,136.62,136.86,137.5,135.41,228.26M,0.24%
2008年6月10日,135.94,135.67,137.1,135.35,260.23M,-0.50%
2008年6月11日,133.94,135.97,136.26,133.93,284.06M,-1.47%
2008年6月12日,134.45,134.6,135.87,133.52,252.79M,0.38%
2008年6月13日,136.15,135.17,136.52,134.42,244.73M,1.26%
2008年6月16日,136.23,135.55,136.93,135.46,185.83M,0.06%
2008年6月17日,135.57,137.07,137.12,135.37,191.74M,-0.48%
2008年6月18日,134.25,134.69,135.52,133.71,266.97M,-0.97%
2008年6月19日,134.42,134.15,135.24,132,304.31M,0.13%
2008年6月20日,131.58,132.84,133.09,131.22,289.28M,-2.11%
2008年6月23日,131.45,132.09,132.23,131.32,165.12M,-0.10%
2008年6月24日,131.19,131.05,132.44,130.19,267.30M,-0.20%
2008年6月25日,131.81,131.72,133.4,131.24,287.85M,0.47%
2008年6月26日,128.23,130.57,131.42,128.08,297.77M,-2.72%
2008年6月27日,127.53,128.28,128.86,127.03,303.42M,-0.55%
2008年6月30日,127.98,127.89,128.91,127.3,258.89M,0.35%
2008年7月1日,128.38,126.52,128.47,125.93,388.62M,0.31%
2008年7月2日,126.18,128.79,129.16,125.95,291.22M,-1.71%
2008年7月3日,126.31,127.11,127.11,124.99,239.36M,0.10%
2008年7月7日,125.02,126.79,127.34,123.92,372.43M,-1.02%
2008年7月8日,127.24,124.99,127.39,124.2,376.23M,1.78%
2008年7月9日,124.79,127.5,127.74,124.39,336.79M,-1.93%
2008年7月10日,125.3,124.43,125.79,123.58,436.48M,0.41%
2008年7月11日,123.84,123.97,125.9,122.49,481.12M,-1.17%
2008年7月14日,122.72,125.26,125.5,122.4,322.72M,-0.90%
2008年7月15日,120.99,121.8,123.49,120.02,502.50M,-1.41%
2008年7月16日,123.96,121.45,124.57,121.1,371.64M,2.45%
2008年7月17日,125.2,125.14,126.26,124.09,375.49M,1.00%
2008年7月18日,125.98,126.17,126.42,125.15,267.03M,0.62%
2008年7月21日,126.05,126.51,126.8,125.19,222.86M,0.06%
2008年7月22日,127.48,125.15,127.8,124.85,296.90M,1.13%
2008年7月23日,128.17,127.89,129.15,127.55,311.70M,0.54%
2008年7月24日,125.51,128.34,128.41,125.16,248.63M,-2.08%
2008年7月25日,125.48,125.89,126.49,125.17,219.13M,-0.02%
2008年7月28日,123.64,125.51,126.06,123.42,205.20M,-1.47%
2008年7月29日,126.28,123.98,126.38,123.64,261.51M,2.14%
2008年7月30日,128.53,127.11,128.6,126.28,354.71M,1.78%
2008年7月31日,126.83,127.4,128.57,126.63,277.40M,-1.32%
2008年8月1日,126.16,127.12,127.28,125.46,248.70M,-0.53%
2008年8月4日,124.99,126.04,126.14,124.76,188.25M,-0.93%
2008年8月5日,128.36,126.02,128.56,124.97,251.62M,2.70%
2008年8月6日,128.93,128.02,129.3,127.48,209.56M,0.44%
2008年8月7日,127.01,127.96,129.06,126.54,246.31M,-1.49%
2008年8月8日,129.37,126.58,129.93,126.38,260.81M,1.86%
2008年8月11日,130.71,129.47,131.51,129.23,249.43M,1.04%
2008年8月12日,129.35,130.28,130.7,128.73,213.20M,-1.04%
2008年8月13日,128.57,128.79,129.65,127.67,256.47M,-0.60%
2008年8月14日,129.54,127.84,130.28,127.75,239.56M,0.75%
2008年8月15日,130.17,129.93,130.5,129.3,181.01M,0.49%
2008年8月18日,128.39,130.43,130.48,127.66,172.28M,-1.37%
2008年8月19日,126.99,127.42,128.12,126.53,194.67M,-1.09%
2008年8月20日,127.58,127.39,127.95,126.34,225.50M,0.46%
2008年8月21日,127.8,126.75,128.44,126.6,180.61M,0.17%
2008年8月22日,129.65,128.67,129.65,127.8,167.72M,1.45%
2008年8月25日,127.02,128.8,129.65,126.75,171.94M,-2.03%
2008年8月26日,127.39,127.02,127.87,126.58,159.12M,0.29%
2008年8月27日,128.63,127.55,128.83,127.3,171.03M,0.97%
2008年8月28日,130.19,129.28,130.34,128.63,167.54M,1.21%
2008年8月29日,128.79,129.73,130.14,128.51,189.21M,-1.08%
2008年9月2日,127.99,130.03,130.71,127.52,252.47M,-0.62%
2008年9月3日,127.88,127.88,128.5,126.93,251.95M,-0.09%
2008年9月4日,124.03,126.97,127.23,123.96,340.44M,-3.01%
2008年9月5日,124.42,123.29,124.95,122,289.51M,0.31%
2008年9月8日,126.99,128.04,128.24,124.42,364.15M,2.07%
2008年9月9日,123.22,127.1,127.36,122.8,377.33M,-2.97%
2008年9月10日,123.72,123.89,124.9,122.55,298.92M,0.41%
2008年9月11日,125.51,122.12,125.74,121.6,375.37M,1.45%
2008年9月12日,126.09,124.29,126.21,123.83,297.85M,0.46%
2008年9月15日,120.09,121.63,125.65,119.89,483.61M,-4.76%
2008年9月16日,122.1,117.2,122.32,117,581.74M,1.67%
2008年9月17日,116.61,119.64,121.85,116,624.10M,-4.50%
2008年9月18日,120.07,118.05,121.79,113.8,776.11M,2.97%
2008年9月19日,124.12,126.7,128,116.52,501.14M,3.37%
2008年9月22日,121.31,124.45,124.75,120.36,249.97M,-2.26%
2008年9月23日,118.55,120.85,122.02,118.28,328.23M,-2.28%
2008年9月24日,118.93,119.35,120,117.79,311.87M,0.32%
2008年9月25日,120.79,119.4,121.91,118.44,328.25M,1.56%
2008年9月26日,120.85,118.83,121.5,118.51,285.92M,0.05%
2008年9月29日,111.38,119.18,121.18,110.97,459.56M,-7.84%
2008年9月30日,115.99,113.51,116.8,110.53,328.51M,4.14%
2008年10月1日,116.06,115.27,116.69,113.95,333.08M,0.06%
2008年10月2日,111.85,114.95,115.11,111.06,365.63M,-3.63%
2008年10月3日,110.34,112.86,115.45,109.68,461.83M,-1.35%
2008年10月6日,104.72,107.15,107.62,100.64,610.79M,-5.09%
2008年10月7日,100.03,106.84,107.33,99.65,540.21M,-4.48%
2008年10月8日,97.51,97.52,102.18,96.81,725.79M,-2.52%
2008年10月9日,90.7,99.66,100.62,90.25,534.76M,-6.98%
2008年10月10日,88.5,86.76,93.94,83.58,871.55M,-2.43%
2008年10月13日,101.35,93.87,101.35,89.95,456.90M,14.52%
2008年10月14日,99.85,104.7,105.53,97.11,546.69M,-1.48%
2008年10月15日,90.02,97.46,97.8,89.71,484.63M,-9.84%
2008年10月16日,93.77,91.29,94.77,86.54,708.81M,4.17%
2008年10月17日,93.21,91.99,98.59,91.65,476.77M,-0.60%
2008年10月20日,98.81,95.35,99.1,94.09,321.29M,6.01%
2008年10月21日,95.86,96.97,98.64,95.22,356.50M,-2.99%
2008年10月22日,90.64,93.2,95.86,87.53,516.17M,-5.45%
2008年10月23日,91.69,90.29,92.45,85.81,634.67M,1.16%
2008年10月24日,87.04,84.06,89.92,84,545.81M,-5.07%
2008年10月27日,83.95,85.97,89.51,83.7,400.24M,-3.55%
2008年10月28日,93.76,87.34,94.24,84.53,639.94M,11.69%
2008年10月29日,93.08,93.77,97.17,92.1,531.38M,-0.73%
2008年10月30日,96.3,95.78,96.54,92.9,414.58M,3.46%
2008年10月31日,96.83,95.08,98.57,94.48,411.50M,0.55%
2008年11月3日,97.11,96.78,97.69,95.95,205.57M,0.29%
2008年11月4日,100.41,99.06,100.86,96.71,346.98M,3.40%
2008年11月5日,96.19,99.2,100.71,95,390.40M,-4.20%
2008年11月6日,90.86,94.46,95.44,90.06,477.98M,-5.54%
2008年11月7日,93.86,91.65,94,90.5,380.54M,3.30%
2008年11月10日,92.63,95.21,95.53,90.92,301.90M,-1.31%
2008年11月11日,89.77,90.76,92.14,88.65,418.60M,-3.09%
2008年11月12日,85.82,88.23,89.77,85.12,454.33M,-4.40%
2008年11月13日,91.17,86.13,91.73,82.09,753.80M,6.23%
2008年11月14日,86.62,89.41,92.06,86.52,540.35M,-4.99%
2008年11月17日,85.47,86.38,88.56,85.16,415.54M,-1.33%
2008年11月18日,87.08,85.15,87.22,82.91,524.14M,1.88%
2008年11月19日,81.5,85.91,86.87,80.92,558.81M,-6.41%
2008年11月20日,75.45,80.13,82.51,75.05,814.18M,-7.42%
2008年11月21日,79.52,77.46,80.9,74.34,718.77M,5.39%
2008年11月24日,85.03,81.92,86.98,80.36,523.46M,6.93%
2008年11月25日,85.66,87.3,87.51,83.82,454.19M,0.74%
2008年11月26日,88.97,84.3,89.19,84.24,370.32M,3.86%
2008年11月28日,90.09,88.63,90.13,88.48,119.91M,1.26%
2008年12月1日,82.11,87.51,87.55,81.86,370.83M,-8.86%
2008年12月2日,85.27,83.47,85.49,82.04,469.79M,3.85%
2008年12月3日,87.32,83.4,87.83,83.14,520.10M,2.40%
2008年12月4日,85.3,86.06,88.05,83.74,444.34M,-2.31%
2008年12月5日,87.93,83.65,88.42,82.24,472.06M,3.08%
2008年12月8日,91,90.34,92.38,88.08,413.02M,3.49%
2008年12月9日,89.5,90.37,92.13,88.98,370.86M,-1.65%
2008年12月10日,90.11,90.32,91.36,89,396.38M,0.68%
2008年12月11日,87.94,89.54,91,87.37,366.33M,-2.41%
2008年12月12日,88.99,85.55,89.07,85.2,415.14M,1.19%
2008年12月15日,87.75,89.02,89.15,86.29,256.85M,-1.39%
2008年12月16日,91.88,88.3,92.02,88.18,377.70M,4.71%
2008年12月17日,90.99,90.84,92.43,90.06,288.10M,-0.97%
2008年12月18日,89.29,91.4,91.67,88.21,374.83M,-1.87%
2008年12月19日,88.19,89.1,90.62,88.09,301.52M,-1.23%
2008年12月22日,87.06,88.58,88.67,85.49,244.19M,-1.28%
2008年12月23日,86.16,87.53,87.93,85.8,221.77M,-1.03%
2008年12月24日,86.66,86.45,86.87,86,62.14M,0.58%
2008年12月26日,87.16,87.24,87.3,86.5,74.78M,0.58%
2008年12月29日,86.91,87.24,87.33,85.6,128.42M,-0.29%
2008年12月30日,88.97,87.51,89.05,86.88,168.56M,2.37%
2008年12月31日,90.24,89.08,90.97,88.87,194.14M,1.43%
2009年1月2日,92.96,90.44,93.44,89.85,227.64M,3.01%
2009年1月5日,92.85,92.63,94.55,91.89,240.70M,-0.12%
2009年1月6日,93.47,93.64,94.45,92.68,328.48M,0.67%
2009年1月7日,90.67,92,92.26,90.2,281.05M,-3.00%
2009年1月8日,91.04,90.16,91.09,89.67,263.83M,0.41%
2009年1月9日,89.09,91.16,91.32,85.36,331.16M,-2.14%
2009年1月12日,86.95,88.84,88.91,86.41,278.01M,-2.40%
2009年1月13日,87.11,86.73,87.88,86.2,356.73M,0.18%
2009年1月14日,84.37,85.54,85.75,83.16,435.97M,-3.15%
2009年1月15日,84.4,84.12,85.25,81.72,533.81M,0.04%
2009年1月16日,85.06,85.86,85.99,83.05,399.31M,0.78%
2009年1月20日,80.57,84.23,85.06,80.05,420.11M,-5.28%
2009年1月21日,84.05,81.94,84.24,80.47,364.77M,4.32%
2009年1月22日,82.75,82.42,84.04,81.17,427.94M,-1.55%
2009年1月23日,83.11,80.9,83.99,80.57,386.80M,0.44%
2009年1月26日,83.68,83.59,85.36,82.81,318.27M,0.69%
2009年1月27日,84.53,84.13,85.15,83.3,274.11M,1.02%
2009年1月28日,87.39,86.4,87.95,86.07,330.32M,3.38%
2009年1月29日,84.55,86.11,87.49,84.47,294.59M,-3.25%
